CASE_STATUS,EMPLOYER_NAME,SOC_NAME,JOB_TITLE,FULL_TIME_POSITION,PREVAILING_WAGE,YEAR,WORKSITE
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,54954,2016,"OAKS, PENNSYLVANIA"
CERTIFIED,"SYSTEMS TECHNOLOGY GROUP, INC.",WEB DEVELOPERS,WEB DEVELOPER,Y,74506,2016,"DEARBORN, MICHIGAN"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,54954,2016,"BLUE BELL, PENNSYLVANIA"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,57158,2016,"BENTONVILLE, ARKANSAS"
CERTIFIED,ADITI TECHNOLOGIES PVT. LTD.,WEB DEVELOPERS,WEB DEVELOPER,Y,70034,2016,"BELLEVUE, WASHINGTON"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,65790,2016,"ATLANTA, GEORGIA"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,67038,2016,"PHILADELPHIA, PENNSYLVANIA"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,51709,2016,"PHOENIX, ARIZONA"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,58032,2016,"PATASKALA, OHIO"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,45427,2016,"CLARKSVILLE, TENNESSEE"
CERTIFIED,ADITI TECHNOLOGIES PVT. LTD.,WEB DEVELOPERS,TECHNICAL LEAD,Y,70034,2016,"REDMOND, WASHINGTON"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,57158,2016,"BENTONVILLE, ARKANSAS"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,54288,2016,"ROSEMONT, ILLINOIS"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,61797,2016,"BETHESDA, MARYLAND"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,65790,2016,"ATLANTA, GEORGIA"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,52686,2016,"CHARLOTTE, NORTH CAROLINA"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,52000,2016,"SPARKS, MARYLAND"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,65790,2016,"ATLANTA, GEORGIA"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,63149,2016,"SLEEPY HOLLOW, NEW YORK"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,60549,2016,"SAN ANTONIO, TEXAS"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,52000,2016,"BALTIMORE, MARYLAND"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,52000,2016,"SPARKS, MARYLAND"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER - USER INTERFACE,N,67642,2016,"RICHFIELD, MINNESOTA"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,54954,2016,"HARLEYSVILLE, PENNSYLVANIA"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,54413,2016,"BROOKLYN PARK, MINNESOTA"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,48506,2016,"DODGEVILLE, WISCONSIN"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,52686,2016,"CHARLOTTE, NORTH CAROLINA"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,52686,2016,"CHARLOTTE, NORTH CAROLINA"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,52770,2016,"SIMI VALLEY, CALIFORNIA"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,65749,2016,"HOUSTON, TEXAS"
CERTIFIED,"CANVAS DIGITAL, INC.",WEB DEVELOPERS,USER EXPERIENCE DESIGNER,Y,96637,2016,"NEW YORK, NEW YORK"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,Y,74672,2016,"SAN FRANCISCO, CALIFORNIA"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,52000,2016,"SPARKS, MARYLAND"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,54954,2016,"MALVERN, PENNSYLVANIA"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,60549,2016,"SAN ANTONIO, TEXAS"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,61443,2016,"RARITAN, NEW JERSEY"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,60549,2016,"SAN ANTONIO, TEXAS"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,48173,2016,"SAN ANTONIO, TEXAS"
CERTIFIED,"NTT DATA, INC.",WEB DEVELOPERS,WEB DEVELOPER,Y,96637,2016,"BROOKLYN, NEW YORK"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,52000,2016,"SPARKS, MARYLAND"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,67038,2016,"MALVERN, PENNSYLVANIA"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER-USER INTERFACE,N,57158,2016,"BENTONVILLE, ARKANSAS"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,48214,2016,"GRAND RAPIDS, MICHIGAN"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,Y,73424,2016,"NEWARK, NEW JERSEY"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,Y,70034,2016,"EVERETT, WASHINGTON"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,67038,2016,"PHILADELPHIA, PENNSYLVANIA"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,58032,2016,"PATASKALA, OHIO"
CERTIFIED,MULTIVISION INC.,WEB DEVELOPERS,SENIOR WEB DEVELOPER,N,54558,2016,"OAKLAND, CALIFORNIA"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,61651,2016,"GLASTONBURY, CONNECTICUT"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,54413,2016,"BROOKLYN PARK, MINNESOTA"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,53456,2016,"LITTLETON, COLORADO"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,49754,2016,"WAUWATOSA, WISCONSIN"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,52000,2016,"SPARKS, MARYLAND"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,63856,2016,"FRAMINGHAM, MASSACHUSETTS"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,61443,2016,"EDISON, NEW JERSEY"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,55370,2016,"WARREN, MICHIGAN"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,54413,2016,"EAGAN, MINNESOTA"
CERTIFIED,ADITI TECHNOLOGIES PVT. LTD.,WEB DEVELOPERS,WEB DEVELOPER,Y,70034,2016,"BELLEVUE, WASHINGTON"
CERTIFIED,AMAZON CORPORATE LLC,WEB DEVELOPERS,WEB DEVELOPMENT ENGINEER I,N,52541,2016,"SEATTLE, WASHINGTON"
CERTIFIED,AMAZON CORPORATE LLC,WEB DEVELOPERS,WEB DEVELOPMENT ENGINEER II,Y,70034,2016,"SEATTLE, WASHINGTON"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,63149,2016,"NEW YORK, NEW YORK"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,65790,2016,"ATLANTA, GEORGIA"
CERTIFIED,NEWPORT CORPORATION,WEB DEVELOPERS,WEB DEVELOPER,Y,71864,2016,"IRVINE, CALIFORNIA"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,54954,2016,"HARLEYSVILLE, PENNSYLVANIA"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,65790,2016,"ATLANTA, GEORGIA"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,Y,70034,2016,"SEATTLE, WASHINGTON"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,60112,2016,"NORTH CHICAGO, ILLINOIS"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,61651,2016,"BLOOMFIELD, CONNECTICUT"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,64958,2016,"SIMI VALLEY, CALIFORNIA"
CERTIFIED,TIE COMMERCE INC.,WEB DEVELOPERS,FRONT END WEB DEVELOPER,Y,73840,2016,"TEWKSBURY, MASSACHUSETTS"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,54413,2016,"BROOKLYN PARK, MINNESOTA"
CERTIFIED,POPULUS GROUP LLC,WEB DEVELOPERS,CONTENT AUTHOR,N,52686.4,2016,"CHARLOTTE, NORTH CAROLINA"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,52686,2016,"CHARLOTTE, NORTH CAROLINA"
DENIED,"BLACK OAK ANALYTICS, INC.",WEB DEVELOPERS,WEB DEVELOPER,N,68000,2016,"MEMPHIS, TENNESSEE"
CERTIFIED,"BANDSINTOWN GROUP, INC.",WEB DEVELOPERS,IOS DEVELOPER,Y,77750,2016,"SAN DIEGO, CALIFORNIA"
CERTIFIED,"MASTECH, INC., A MASTECH HOLDINGS, INC. COMPANY",WEB DEVELOPERS,SENIOR WEB DEVELOPER,N,60549,2016,"SAN ANTONIO, TEXAS"
DENIED,"AYER MEDIA, INC.",WEB DEVELOPERS,WEB DEVELOPER,Y,74672,2016,"SUNNYVALE, CALIFORNIA"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,54954,2016,"PHILADELPHIA, PENNSYLVANIA"
CERTIFIED,DEAL SAVINGS LLC,WEB DEVELOPERS,INFORMATION PROGRAM APPLICATION SPECIALIST,N,39145.6,2016,"PASADENA, CALIFORNIA"
CERTIFIED,ADITI TECHNOLOGIES PVT. LTD.,WEB DEVELOPERS,"ENGINEER, SOFTWARE DEVELOPMENT",N,55786,2016,"AUSTIN, TEXAS"
CERTIFIED,"REVERE INFO TECH, INC",WEB DEVELOPERS,WEB APPLICATION DEVELOPER,Y,70034,2016,"REDMOND, WASHINGTON"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,54413,2016,"BROOKLYN PARK, MINNESOTA"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,55370,2016,"TROY, MICHIGAN"
CERTIFIED,SEJALIT INC,WEB DEVELOPERS,WEB DEVELOPER,N,54558,2016,"FREMONT, CALIFORNIA"
CERTIFIED,"BELL INFO SOLUTIONS,LLC",WEB DEVELOPERS,WEB DEVELOPER,N,47341,2016,"COLUMBUS, OHIO"
CERTIFIED,SHELBY COUNTY GOVERNMENT,WEB DEVELOPERS,WEB DEVELOPER,N,34819,2016,"MEMPHIS, TENNESSEE"
CERTIFIED,TA INSTRUMENTS - WATERS LLC,WEB DEVELOPERS,WEB DEVELOPER II,N,58136,2016,"NEW CASTLE, DELAWARE"
CERTIFIED,ACCENZ LLC,WEB DEVELOPERS,WEB DEVELOPER,N,40165,2016,"DETROIT, MICHIGAN"
CERTIFIED,"ELIASSEN GROUP, LLC",WEB DEVELOPERS,USER EXPERIENCE DEVELOPER,Y,79144,2016,"BOSTON, MASSACHUSETTS"
CERTIFIED,"BLUE STAR INFOTECH AMERICA, INC",WEB DEVELOPERS,WEB DEVELOPER,N,66830,2016,"LOS GATOS, CALIFORNIA"
CERTIFIED,NEXT STEP STAFFING LLC.,WEB DEVELOPERS,WEB DESIGNER/DEVELOPER,N,38522,2016,"NEW YORK, NEW YORK"
CERTIFIED,BOOKINGSUITE (USA) INC.,WEB DEVELOPERS,PRODUCT DESIGNER,Y,70034,2016,"SEATTLE, WASHINGTON"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,52000,2016,"BALTIMORE, MARYLAND"
CERTIFIED,ADITI TECHNOLOGIES PVT. LTD.,WEB DEVELOPERS,"PRINCIPAL ENGINEER, SOFTWARE DEVELOPMENT",Y,70034,2016,"BELLEVUE, WASHINGTON"
CERTIFIED,AMAZON CORPORATE LLC,WEB DEVELOPERS,WEB DEVELOPMENT ENGINEER II,Y,70034,2016,"SEATTLE, WASHINGTON"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,54205,2016,"TORRANCE, CALIFORNIA"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,54725,2016,"STAMFORD, CONNECTICUT"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,53456,2016,"ENGLEWOOD, COLORADO"
CERTIFIED,"JOHN'S AUTOMOTIVE, INC.",WEB DEVELOPERS,WEB DEVELOPER,N,44616,2016,"MONTCLAIR, NEW JERSEY"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,52686,2016,"CHARLOTTE, NORTH CAROLINA"
CERTIFIED,ADITI TECHNOLOGIES PVT. LTD.,WEB DEVELOPERS,"PRINCIPAL ENGINEER, ARCHITECTURE",Y,70034,2016,"REDMOND, WASHINGTON"
CERTIFIED,EVOLVE  TELECOM LLC,WEB DEVELOPERS,WEB DEVELOPER,N,50232,2016,"ORLANDO, FLORIDA"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,58968,2016,"MIAMI, FLORIDA"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,53456,2016,"LITTLETON, COLORADO"
CERTIFIED,TVARANA SOFTWARE SOLUTIONS LLC,WEB DEVELOPERS,WEB UI DEVELOPER,N,57387,2016,"IRVING, TEXAS"
CERTIFIED,CETETEK TECHNOLOGY INC,WEB DEVELOPERS,WEB DEVELOPER,N,43160,2016,"RICHARDSON, TEXAS"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,Y,70034,2016,"BELLEVUE, WASHINGTON"
CERTIFIED,XENO MEDIA INC,WEB DEVELOPERS,WEB DEVELOPER,N,54288,2016,"OAKBROOK TERRACE, ILLINOIS"
CERTIFIED,"BLUE FOUNTAIN MEDIA, INC.",WEB DEVELOPERS,WEB ARCHITECT,N,46405,2016,"NEW YORK, NEW YORK"
CERTIFIED,"FNR SOLUTIONS, INC",WEB DEVELOPERS,WEB DEVELOPER,Y,86715,2016,"SANTA CLARA, CALIFORNIA"
CERTIFIED,"EQUINOXYS, INC.",WEB DEVELOPERS,IT SERVICE CONSULTANT,N,44304,2016,"SILVER SPRING, MARYLAND"
CERTIFIED,ADITI TECHNOLOGIES PVT. LTD.,WEB DEVELOPERS,"SENIOR ENGINEER, SOFTWARE DEVELOPMENT",Y,70034,2016,"REDMOND, WASHINGTON"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,61443,2016,"PEAPACK, NEW JERSEY"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,63149,2016,"JERSEY CITY, NEW JERSEY"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,63856,2016,"FRAMINGHAM, MASSACHUSETTS"
CERTIFIED,ADITI TECHNOLOGIES PVT. LTD.,WEB DEVELOPERS,"ENGINEER, ANALYTICS",Y,70034,2016,"REDMOND, WASHINGTON"
CERTIFIED,ADITI TECHNOLOGIES PVT. LTD.,WEB DEVELOPERS,"ENGINEER, SOFTWARE DEVELOPMENT",Y,70034,2016,"REDMOND, WASHINGTON"
DENIED,"MILLENUUM NORTH AMERICA, INC",WEB DEVELOPERS,WEB DEVELOPER,Y,70034,2016,"SEATTLE, WASHINGTON"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,53456,2016,"ENGLEWOOD, COLORADO"
CERTIFIED,"HARMAN CONNECTED SERVICES, INC.",WEB DEVELOPERS,TECHNICAL LEAD,N,57387,2016,"PLANO, TEXAS"
DENIED,"MILLENUUM NORTH AMERICA, INC",WEB DEVELOPERS,WEB DEVELOPER,Y,87506,2016,"SEATTLE, WASHINGTON"
CERTIFIED,EDATAWORLD SOLUTIONS,WEB DEVELOPERS,WEB DEVELOPER,N,57387,2016,"FRISCO, TEXAS"
CERTIFIED,SORKIN'S RX LTD,WEB DEVELOPERS,WEB DEVELOPER,N,57678,2016,"NEW HYDE PARK, NEW YORK"
CERTIFIED,K-TEK RESOURCING LLC.,WEB DEVELOPERS,PHP DEVELOPER,N,39686,2016,"HOUSTON, TEXAS"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,52686,2016,"CHARLOTTE, NORTH CAROLINA"
CERTIFIED,JEAN MARTIN INC,WEB DEVELOPERS,COMPUTER SPECIALIST,N,63149,2016,"NEW YORK, NEW YORK"
CERTIFIED,TEKDYNAMICS INC,WEB DEVELOPERS,WEB DEVELOPER,N,54642,2016,"IRVING, TEXAS"
CERTIFIED,"TECHASPECT SOLUTIONS, INC.",WEB DEVELOPERS,SENIOR WEB DEVELOPER,N,40165,2016,"CANTON, MICHIGAN"
CERTIFIED,SORKINS RX LTD,WEB DEVELOPERS,WEB DEVELOPER,N,57678,2016,"NEW HYDE PARK, NEW YORK"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,52686,2016,"FORT MILL, SOUTH CAROLINA"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,65957,2016,"ENGLEWOOD, COLORADO"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,53456,2016,"ENGLEWOOD, COLORADO"
CERTIFIED,FUSEMACHINES INC,WEB DEVELOPERS,WEB-UI DEVELOPER,N,46404.8,2016,"NEW YORK, NEW YORK"
CERTIFIED,JEAN MARTIN INC,WEB DEVELOPERS,COMPUTER SPECIALIST,N,54725,2016,"SHELTON, CONNECTICUT"
CERTIFIED,EDGE IT CORP,WEB DEVELOPERS,WEB DEVELOPER,N,51334,2016,"BROOKLYN, OHIO"
CERTIFIED,"TECHASPECT SOLUTIONS, INC.",WEB DEVELOPERS,SENIOR WEB DEVELOPER,N,40165,2016,"CANTON, MICHIGAN"
CERTIFIED,EDATAWORLD SOLUTIONS,WEB DEVELOPERS,WEB DEVELOPER,N,52451,2016,"REDMOND, WASHINGTON"
CERTIFIED,AIKYA INFORMATION SYSTEMS INC,WEB DEVELOPERS,WEB DEVELOPER,N,43160,2016,"IRVING, TEXAS"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,54954,2016,"KING OF PRUSSIA, PENNSYLVANIA"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,51626,2016,"CENTER VALLEY, PENNSYLVANIA"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,60549,2016,"SAN ANTONIO, TEXAS"
CERTIFIED,JEAN MARTIN INC,WEB DEVELOPERS,COMPUTER SPECIALIST,N,54725,2016,"SHELTON, CONNECTICUT"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,67392,2016,"FREMONT, CALIFORNIA"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,52686,2016,"CHARLOTTE, NORTH CAROLINA"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,52686,2016,"FORT MILL, SOUTH CAROLINA"
CERTIFIED,DIFFCO US INC,WEB DEVELOPERS,TEAM LEAD WEB AND MOBILE DEVELOPMENT,N,66830,2016,"SUNNYVALE, CALIFORNIA"
CERTIFIED,DIFFCO US INC,WEB DEVELOPERS,BACK END WEB DEVELOPER,N,66830.4,2016,"SUNNYVALE, CALIFORNIA"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,50461,2016,"MIAMI, FLORIDA"
CERTIFIED,AIKYA INFORMATION SYSTEMS INC,WEB DEVELOPERS,WEB DEVELOPER,N,43160,2016,"IRVING, TEXAS"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,52000,2016,"BALTIMORE, MARYLAND"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,65229,2016,"BOXBOROUGH, MASSACHUSETTS"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,58032,2016,"COLUMBUS, OHIO"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,47320,2016,"MT. LAUREL, NEW JERSEY"
CERTIFIED,FUSEMACHINES INC,WEB DEVELOPERS,WEB-UI DEVELOPER,N,46404.8,2016,"NEW YORK, NEW YORK"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,53456,2016,"LITTLETON, COLORADO"
CERTIFIED,JEAN MARTIN INC,WEB DEVELOPERS,COMPUTER SPECIALIST,N,54725,2016,"SHELTON, CONNECTICUT"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,63856,2016,"FRAMINGHAM, MASSACHUSETTS"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,53456,2016,"LITTLETON, COLORADO"
CERTIFIED,JEAN MARTIN INC,WEB DEVELOPERS,COMPUTER SPECIALIST,N,63149,2016,"NEW YORK, NEW YORK"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,52686,2016,"CHARLOTTE, NORTH CAROLINA"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,52686,2016,"CHARLOTTE, NORTH CAROLINA"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,52686,2016,"FORT MILL, SOUTH CAROLINA"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,Y,70034,2016,"SEATTLE, WASHINGTON"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,52686,2016,"CHARLOTTE, NORTH CAROLINA"
CERTIFIED,JEAN MARTIN INC,WEB DEVELOPERS,COMPUTER SPECIALIST,N,63149,2016,"NEW YORK, NEW YORK"
CERTIFIED,"GOWORK SOLUTIONS, INC.",WEB DEVELOPERS,WEB DEVELOPER,N,48277,2016,"FRANKLIN TWP, NEW JERSEY"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,57387,2016,"PLANO, TEXAS"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,65229,2016,"WALTHAM, MASSACHUSETTS"
CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,DEVELOPER USER INTERFACE,N,65957,2016,"LITTLETON, COLORADO"
CERTIFIED,JEAN MARTIN INC,WEB DEVELOPERS,COMPUTER SPECIALIST,N,63149,2016,"NEW YORK, NEW YORK"
